SciName,campaign,year,season,unit,subunit,site,point_name,habitat,orig_lon,orig_lat,date,time,rad_0_20,rad_20_100,rad_100_250,rad_over_250,protocol,monitors_name,comment_weather,comment_disturbances,notes,record_id,total_count,weather_desc,wind,precipitation,temperature,clouds,disturbances,pilot,agriculture,settlements,dunes,land_use,interaction,protocol.version,established,SPECIES_CODE,count_under_250,latitude,longitude
Garrulus glandarius,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,1,3,0,0,,,,,,,4,,,,,,,False,,Near,,,,,,eurjay1,4,32.700462,34.993374
Halcyon smyrnensis,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,whtkin2,1,32.700462,34.993374
Passer domesticus,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,0,6,0,0,,,,,,,6,,,,,,,False,,Near,,,,,,houspa,6,32.700462,34.993374
Streptopelia decaocto,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,eucdov,1,32.700462,34.993374
Curruca melanocephala,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,sarwar1,1,32.700462,34.993374
Turdus merula,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,08/06/2015 00:00,06:02:00,2,4,0,0,,,,,,,6,,,,,,,False,,Near,,,,,,eurbla,6,32.700462,34.993374
Acridotheres tristis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,4,0,0,A,Sassi Haham,,,,,4,,,,,,,False,,Near,,,,,,commyn,4,32.700462,34.993374
Acridotheres tristis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,0,1,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,commyn,1,32.700462,34.993374
Columba livia,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,1,0,0,A,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,rocpig,1,32.700462,34.993374
Corvus cornix,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,1,0,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,hoocro1,1,32.700462,34.993374
Garrulus glandarius,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,1,0,0,0,A,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,eurjay1,1,32.700462,34.993374
Cecropis daurica,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,0,6,0,A,Sassi Haham,,,,,6,,,,,,,False,,Near,,,,,,rerswa1,6,32.700462,34.993374
Passer domesticus,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,0,6,0,B,Sassi Haham,,,,,6,,,,,,,False,,Near,,,,,,houspa,6,32.700462,34.993374
Streptopelia decaocto,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,1,0,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,eucdov,1,32.700462,34.993374
Spilopelia senegalensis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,1,0,0,0,A,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,laudov1,1,32.700462,34.993374
Spilopelia senegalensis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,1,1,1,0,B,Sassi Haham,,,,,3,,,,,,,False,,Near,,,,,,laudov1,3,32.700462,34.993374
Turdus merula,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,1,1,0,A,Sassi Haham,,,,,2,,,,,,,False,,Near,,,,,,eurbla,2,32.700462,34.993374
Turdus merula,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,24/05/2017 00:00,06:36:00,0,1,0,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,eurbla,1,32.700462,34.993374
Alectoris chukar,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,2,0,0,A,Sassi Haham,בהיר,,,,2,clear,,0.0,,0.0,,False,,Near,,,,,,chukar,2,32.700462,34.993374
Bubulcus ibis,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,1,0,0,0,B,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,categr,1,32.700462,34.993374
Columba livia,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,0,4,0,B,Sassi Haham,בהיר,,,,4,clear,,0.0,,0.0,,False,,Near,,,,,,rocpig,4,32.700462,34.993374
Corvus cornix,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,1,3,5,B,Sassi Haham,בהיר,,,,9,clear,,0.0,,0.0,,False,,Near,,,,,,hoocro1,4,32.700462,34.993374
Garrulus glandarius,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,1,1,0,0,B,Sassi Haham,בהיר,,,,2,clear,,0.0,,0.0,,False,,Near,,,,,,eurjay1,2,32.700462,34.993374
Pycnonotus xanthopygos,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,1,0,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,whsbul1,1,32.700462,34.993374
Spilopelia senegalensis,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,3,0,0,A,Sassi Haham,בהיר,,,,3,clear,,0.0,,0.0,,False,,Near,,,,,,laudov1,3,32.700462,34.993374
Streptopelia decaocto,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,4,2,0,A,Sassi Haham,בהיר,,,,6,clear,,0.0,,0.0,,False,,Near,,,,,,eucdov,6,32.700462,34.993374
Streptopelia decaocto,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,3,0,0,B,Sassi Haham,בהיר,,,,3,clear,,0.0,,0.0,,False,,Near,,,,,,eucdov,3,32.700462,34.993374
Curruca melanocephala,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,1,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,sarwar1,1,32.700462,34.993374
Turdus merula,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,12/05/2019 00:00,06:51:00,0,5,1,0,A,Sassi Haham,בהיר,,,,6,clear,,0.0,,0.0,,False,,Near,,,,,,eurbla,6,32.700462,34.993374
Acridotheres tristis,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,6,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,6,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,commyn,6,32.700462,34.993374
Chloris chloris,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,1,0,0,0,B,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eurgre1,1,32.700462,34.993374
Circaetus gallicus,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,0,1,0,B,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,shteag1,1,32.700462,34.993374
Corvus cornix,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,1,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,hoocro1,1,32.700462,34.993374
Cecropis daurica,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,1,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,rerswa1,1,32.700462,34.993374
Hirundo rustica,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,3,0,0,B,Eliraz Dvir and Yoav Barak,,,,,3,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,barswa,3,32.700462,34.993374
Parus major,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,1,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,gretit1,1,32.700462,34.993374
Parus major,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,3,0,0,B,Eliraz Dvir and Yoav Barak,,,,,3,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,gretit1,3,32.700462,34.993374
Streptopelia decaocto,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,0,1,0,0,B,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eucdov,1,32.700462,34.993374
Curruca melanocephala,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,4,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,4,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,sarwar1,4,32.700462,34.993374
Vanellus spinosus,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 1,,34.993374,32.700462,23/04/2021 00:00,07:51:00,2,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,2,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,spwlap1,2,32.700462,34.993374
Acridotheres tristis,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,0,0,2,,,,,,,2,,,,,,,False,,Near,,,,,,commyn,0,32.69659,34.996113
Columba livia,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,3,0,0,,,,,,,3,,,,,,,False,,Near,,,,,,rocpig,3,32.69659,34.996113
Corvus cornix,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,1,1,6,0,,,,,,,8,,,,,,,False,,Near,,,,,,hoocro1,8,32.69659,34.996113
Garrulus glandarius,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,1,3,3,0,,,,,,,7,,,,,,,False,,Near,,,,,,eurjay1,7,32.69659,34.996113
Parus major,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,6,0,0,,,,,,,6,,,,,,,False,,Near,,,,,,gretit1,6,32.69659,34.996113
Prinia gracilis,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,1,0,0,,,,,,,1,,,,,,,False,,Near,,,,,,grapri1,1,32.69659,34.996113
Pycnonotus xanthopygos,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,6,3,0,,,,,,,9,,,,,,,False,,Near,,,,,,whsbul1,9,32.69659,34.996113
Spilopelia senegalensis,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,2,2,0,0,,,,,,,4,,,,,,,False,,Near,,,,,,laudov1,4,32.69659,34.996113
Streptopelia decaocto,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,0,1,0,,,,,,,1,,,,,,,False,,Near,,,,,,eucdov,1,32.69659,34.996113
Vanellus spinosus,T1,2015,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,08/06/2015 00:00,06:31:00,0,0,1,0,,,,,,,1,,,,,,,False,,Near,,,,,,spwlap1,1,32.69659,34.996113
Columba livia,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,3,0,0,0,A,Sassi Haham,,,,,3,,,,,,,False,,Near,,,,,,rocpig,3,32.69659,34.996113
Corvus cornix,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,1,0,0,A,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,hoocro1,1,32.69659,34.996113
Corvus cornix,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,0,1,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,hoocro1,1,32.69659,34.996113
Passer domesticus,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,2,0,0,A,Sassi Haham,,,,,2,,,,,,,False,,Near,,,,,,houspa,2,32.69659,34.996113
Pycnonotus xanthopygos,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,1,1,0,0,A,Sassi Haham,,,,,2,,,,,,,False,,Near,,,,,,whsbul1,2,32.69659,34.996113
Pycnonotus xanthopygos,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,2,1,0,B,Sassi Haham,,,,,3,,,,,,,False,,Near,,,,,,whsbul1,3,32.69659,34.996113
Streptopelia decaocto,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,3,0,0,A,Sassi Haham,,,,,3,,,,,,,False,,Near,,,,,,eucdov,3,32.69659,34.996113
Streptopelia decaocto,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,3,0,0,B,Sassi Haham,,,,,3,,,,,,,False,,Near,,,,,,eucdov,3,32.69659,34.996113
Spilopelia senegalensis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,2,0,0,A,Sassi Haham,,,,,2,,,,,,,False,,Near,,,,,,laudov1,2,32.69659,34.996113
Spilopelia senegalensis,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,0,1,0,0,B,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,laudov1,1,32.69659,34.996113
Curruca melanocephala,T2,2017,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,24/05/2017 00:00,07:08:00,1,0,0,0,A,Sassi Haham,,,,,1,,,,,,,False,,Near,,,,,,sarwar1,1,32.69659,34.996113
Apus apus,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,0,3,0,A,Sassi Haham,בהיר,,,,3,clear,,0.0,,0.0,,False,,Near,,,,,,comswi,3,32.69659,34.996113
Chloris chloris,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,1,1,0,0,A,Sassi Haham,בהיר,,,,2,clear,,0.0,,0.0,,False,,Near,,,,,,eurgre1,2,32.69659,34.996113
Columba livia,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,1,0,0,B,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,rocpig,1,32.69659,34.996113
Garrulus glandarius,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,1,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,eurjay1,1,32.69659,34.996113
Lanius collurio,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,1,0,0,B,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,rebshr1,1,32.69659,34.996113
Cinnyris osea,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,1,0,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,palsun2,1,32.69659,34.996113
Pycnonotus xanthopygos,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,1,0,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,whsbul1,1,32.69659,34.996113
Pycnonotus xanthopygos,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,1,0,0,0,B,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,whsbul1,1,32.69659,34.996113
Spilopelia senegalensis,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,2,2,0,0,A,Sassi Haham,בהיר,,,,4,clear,,0.0,,0.0,,False,,Near,,,,,,laudov1,4,32.69659,34.996113
Spilopelia senegalensis,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,2,2,0,0,B,Sassi Haham,בהיר,,,,4,clear,,0.0,,0.0,,False,,Near,,,,,,laudov1,4,32.69659,34.996113
Streptopelia decaocto,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,4,0,0,A,Sassi Haham,בהיר,,,,4,clear,,0.0,,0.0,,False,,Near,,,,,,eucdov,4,32.69659,34.996113
Streptopelia decaocto,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,4,0,0,B,Sassi Haham,בהיר,,,,4,clear,,0.0,,0.0,,False,,Near,,,,,,eucdov,4,32.69659,34.996113
Curruca melanocephala,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,1,2,0,0,B,Sassi Haham,בהיר,,,,3,clear,,0.0,,0.0,,False,,Near,,,,,,sarwar1,3,32.69659,34.996113
Turdus merula,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,1,0,0,A,Sassi Haham,בהיר,,,,1,clear,,0.0,,0.0,,False,,Near,,,,,,eurbla,1,32.69659,34.996113
Turdus merula,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,2,0,0,B,Sassi Haham,בהיר,,,,2,clear,,0.0,,0.0,,False,,Near,,,,,,eurbla,2,32.69659,34.996113
Turdus merula,T3,2019,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,12/05/2019 00:00,07:09:00,0,2,0,0,B,Sassi Haham,בהיר,,,,2,clear,,0.0,,0.0,,False,,Near,,,,,,eurbla,2,32.69659,34.996113
Acridotheres tristis,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,0,3,0,0,A,Eliraz Dvir and Yoav Barak,,,,,3,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,commyn,3,32.69659,34.996113
Apus apus,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,2,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,2,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,comswi,2,32.69659,34.996113
Falco tinnunculus,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,1,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eurkes,1,32.69659,34.996113
Falco tinnunculus,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,0,1,0,0,B,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eurkes,1,32.69659,34.996113
Garrulus glandarius,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,1,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eurjay1,1,32.69659,34.996113
Hirundo rustica,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,2,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,2,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,barswa,2,32.69659,34.996113
Melanocorypha bimaculata,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,2,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,2,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,bimlar1,2,32.69659,34.996113
Cinnyris osea,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,0,1,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,palsun2,1,32.69659,34.996113
Parus major,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,1,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,gretit1,1,32.69659,34.996113
Pycnonotus xanthopygos,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,3,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,3,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,whsbul1,3,32.69659,34.996113
Streptopelia decaocto,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,0,4,0,0,A,Eliraz Dvir and Yoav Barak,,,,,4,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,eucdov,4,32.69659,34.996113
Curruca melanocephala,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,4,0,0,0,A,Eliraz Dvir and Yoav Barak,,,,,4,,1.0,0.0,1.0,,,False,,Near,,,yes,1.4,2013.0,sarwar1,4,32.69659,34.996113
Curruca melanocephala,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,1,0,0,0,B,Eliraz Dvir and Yoav Barak,,,,,1,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,sarwar1,1,32.69659,34.996113
Turdus merula,T4,2021,Spring,Mediterranean Maquis,Carmel,Nir Etzion,Nir Etzion Near 2,,34.996113,32.69659,23/04/2021 00:00,08:21:00,0,2,0,0,A,Eliraz Dvir and Yoav Barak,,,,,2,,1.0,0.0,1.0,,,False,,Near,,,,1.4,2013.0,eurbla,2,32.69659,34.996113
